flight_id,airline,flight_number,departure_airport_iata,departure_airport_city,arrival_airport_iata,arrival_airport_city,scheduled_departure,departure_delay_minutes,scheduled_arrival,arrival_delay_minutes
105811,AS,320,SEA,Seattle,SFO,San Francisco,2024-07-10 06:05:00,312,2024-07-10 08:12:00,296
105812,UA,653,PHL,Philadelphia,SFO,San Francisco,2024-07-10 06:28:00,0,2024-07-10 09:17:00,0
105813,CY,22,PDX,Portland,SFO,San Francisco,2024-07-10 06:41:00,0,2024-07-10 08:20:00,0
105814,AA,1289,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-07-10 06:38:00,0,2024-07-10 11:58:00,0
105815,DL,854,SFO,San Francisco,DTW,Detroit,2024-07-10 06:35:00,0,2024-07-10 14:05:00,0
105816,OO,5194,LAX,Los Angeles,SFO,San Francisco,2024-07-10 06:49:00,0,2024-07-10 08:27:00,0
105817,UA,727,ORD,Chicago,SFO,San Francisco,2024-07-10 06:57:00,166,2024-07-10 09:45:00,114
105818,UA,1563,SFO,San Francisco,ORD,Chicago,2024-07-10 07:01:00,0,2024-07-10 13:12:00,0
105819,CY,352,SAN,San Diego,SFO,San Francisco,2024-07-10 06:59:00,0,2024-07-10 08:35:00,0
105820,CY,751,SEA,Seattle,SFO,San Francisco,2024-07-10 07:20:00,0,2024-07-10 09:16:00,0
105821,UA,1060,RDU,Raleigh-durham,SFO,San Francisco,2024-07-10 07:03:00,0,2024-07-10 09:37:00,0
105822,OO,6291,SFO,San Francisco,BUR,Burbank,2024-07-10 06:57:00,0,2024-07-10 08:15:00,0
105823,UA,662,SAN,San Diego,SFO,San Francisco,2024-07-10 07:00:00,0,2024-07-10 08:59:00,0
105824,UA,1950,MCO,Orlando,SFO,San Francisco,2024-07-10 08:02:00,0,2024-07-10 10:45:00,0
105825,CY,710,SFO,San Francisco,DAL,Dallas,2024-07-10 07:08:00,0,2024-07-10 12:30:00,0
105826,WN,1103,SFO,San Francisco,PHX,Phoenix,2024-07-10 07:11:00,26,2024-07-10 08:55:00,0
105827,OO,6307,MSP,Minneapolis,SFO,San Francisco,2024-07-10 07:08:00,0,2024-07-10 09:06:00,0
105828,UA,1754,FLL,Fort Lauderdale,SFO,San Francisco,2024-07-10 07:32:00,0,2024-07-10 10:22:00,0
105829,UA,1900,ATL,Atlanta,SFO,San Francisco,2024-07-10 07:39:00,0,2024-07-10 09:45:00,0
105830,OO,5398,SFO,San Francisco,SMF,Sacramento,2024-07-10 07:44:00,48,2024-07-10 08:21:00,44
105831,OO,6373,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-07-10 07:49:00,32,2024-07-10 13:26:00,0
105832,AA,574,PHL,Philadelphia,SFO,San Francisco,2024-07-10 07:44:00,0,2024-07-10 11:01:00,0
105833,UA,358,AUS,Austin,SFO,San Francisco,2024-07-10 07:48:00,0,2024-07-10 09:39:00,0
105834,UA,1922,SFO,San Francisco,EWR,Newark,2024-07-10 07:56:00,497,2024-07-10 16:14:00,477
105835,CY,713,DAL,Dallas,SFO,San Francisco,2024-07-10 08:05:00,0,2024-07-10 09:43:00,0
105836,OO,5539,SFO,San Francisco,SLC,Salt Lake City,2024-07-10 08:14:00,0,2024-07-10 11:08:00,0
105837,AA,36,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-07-10 08:22:00,0,2024-07-10 13:46:00,0
105838,UA,322,SNA,Santa Ana,SFO,San Francisco,2024-07-10 08:23:00,0,2024-07-10 09:57:00,0
105839,DL,414,SFO,San Francisco,JFK,New York,2024-07-10 08:29:00,0,2024-07-10 16:52:00,0
105840,UA,541,JFK,New York,SFO,San Francisco,2024-07-10 08:27:00,27,2024-07-10 11:56:00,18
105841,UA,1178,EWR,Newark,SFO,San Francisco,2024-07-10 08:32:00,0,2024-07-10 11:33:00,0
105842,UA,205,SFO,San Francisco,PDX,Portland,2024-07-10 09:35:00,0,2024-07-10 11:16:00,0
105843,UA,898,SFO,San Francisco,JFK,New York,2024-07-10 08:37:00,0,2024-07-10 17:15:00,0
105844,OO,6340,SFO,San Francisco,MSP,Minneapolis,2024-07-10 08:36:00,0,2024-07-10 14:33:00,0
105845,WN,1728,SFO,San Francisco,LAS,Las Vegas,2024-07-10 08:51:00,0,2024-07-10 10:26:00,0
105846,F9,1106,SFO,San Francisco,IAH,Houston,2024-07-10 08:56:00,0,2024-07-10 14:51:00,0
105847,OO,5640,SFO,San Francisco,SBA,Santa Barbara,2024-07-10 08:45:00,0,2024-07-10 10:15:00,0
105848,OO,5655,BUR,Burbank,SFO,San Francisco,2024-07-10 10:26:00,482,2024-07-10 11:46:00,461
105849,OO,6382,SFO,San Francisco,BOI,Boise,2024-07-10 09:03:00,0,2024-07-10 11:38:00,0
105850,UA,821,ORD,Chicago,SFO,San Francisco,2024-07-10 10:45:00,0,2024-07-10 13:26:00,0
105851,AA,169,SFO,San Francisco,LAX,Los Angeles,2024-07-10 09:11:00,0,2024-07-10 10:32:00,0
105852,OO,6403,SFO,San Francisco,PHX,Phoenix,2024-07-10 09:28:00,0,2024-07-10 11:35:00,0
105853,AA,1954,SFO,San Francisco,PHX,Phoenix,2024-07-10 10:58:00,0,2024-07-10 12:49:00,0
105854,AA,342,SFO,San Francisco,ORD,Chicago,2024-07-10 09:32:00,0,2024-07-10 15:39:00,0
105855,OO,6235,SFO,San Francisco,BUR,Burbank,2024-07-10 09:14:00,0,2024-07-10 10:35:00,0
105856,HA,11,SFO,San Francisco,HNL,Honolulu,2024-07-10 09:28:00,0,2024-07-10 12:18:00,0
105857,OO,6349,SNA,Santa Ana,SFO,San Francisco,2024-07-10 11:24:00,390,2024-07-10 12:56:00,376
105858,UA,1660,SFO,San Francisco,DEN,Denver,2024-07-10 11:08:00,515,2024-07-10 14:35:00,456
105859,CY,84,SFO,San Francisco,IAD,Washington,2024-07-10 09:41:00,0,2024-07-10 17:52:00,0
105860,CY,953,SAN,San Diego,SFO,San Francisco,2024-07-10 10:30:00,33,2024-07-10 12:01:00,0
105861,AS,318,SEA,Seattle,SFO,San Francisco,2024-07-10 11:18:00,0,2024-07-10 13:23:00,0
105862,UA,239,LAX,Los Angeles,SFO,San Francisco,2024-07-10 10:08:00,0,2024-07-10 11:32:00,0
105863,DL,2559,SFO,San Francisco,ATL,Atlanta,2024-07-10 09:53:00,0,2024-07-10 17:23:00,0
105864,UA,1993,SFO,San Francisco,IAD,Washington,2024-07-10 10:00:00,45,2024-07-10 18:03:00,44
105865,AA,2356,ORD,Chicago,SFO,San Francisco,2024-07-10 10:28:00,348,2024-07-10 13:27:00,316
105866,CY,751,SFO,San Francisco,SAN,San Diego,2024-07-10 10:10:00,0,2024-07-10 11:35:00,0
105867,AA,2438,LAX,Los Angeles,SFO,San Francisco,2024-07-10 10:54:00,56,2024-07-10 12:49:00,0
105868,AA,433,PHX,Phoenix,SFO,San Francisco,2024-07-10 11:22:00,0,2024-07-10 13:45:00,0
105869,AA,672,PHL,Philadelphia,SFO,San Francisco,2024-07-10 11:20:00,0,2024-07-10 14:17:00,0
105870,B6,534,SFO,San Francisco,BOS,Boston,2024-07-10 10:28:00,57,2024-07-10 18:51:00,56
105871,OO,5637,BFL,Bakersfield,SFO,San Francisco,2024-07-10 12:10:00,0,2024-07-10 13:49:00,0
105872,WN,910,SFO,San Francisco,STL,St. Louis,2024-07-10 11:47:00,0,2024-07-10 17:24:00,0
105873,UA,1531,SEA,Seattle,SFO,San Francisco,2024-07-10 12:01:00,44,2024-07-10 14:08:00,9
105874,UA,1558,IAD,Washington,SFO,San Francisco,2024-07-10 11:14:00,0,2024-07-10 14:22:00,0
105875,OO,5543,BOI,Boise,SFO,San Francisco,2024-07-10 11:46:00,436,2024-07-10 12:33:00,399
105876,OO,6267,SFO,San Francisco,MRY,Monterey,2024-07-10 12:33:00,0,2024-07-10 13:16:00,0
105877,OO,6286,SBA,Santa Barbara,SFO,San Francisco,2024-07-10 11:48:00,0,2024-07-10 13:14:00,0
105878,B6,615,JFK,New York,SFO,San Francisco,2024-07-10 11:41:00,30,2024-07-10 15:01:00,0
105879,UA,1526,SFO,San Francisco,SEA,Seattle,2024-07-10 11:40:00,0,2024-07-10 13:40:00,0
105880,UA,1122,SFO,San Francisco,HNL,Honolulu,2024-07-10 10:57:00,0,2024-07-10 13:24:00,0
105881,UA,1415,SFO,San Francisco,PDX,Portland,2024-07-10 11:00:00,0,2024-07-10 12:42:00,0
105882,UA,1062,SFO,San Francisco,MSP,Minneapolis,2024-07-10 11:11:00,9,2024-07-10 16:50:00,0
105883,DL,1680,ATL,Atlanta,SFO,San Francisco,2024-07-10 12:52:00,0,2024-07-10 14:39:00,0
105884,AA,1145,SFO,San Francisco,ORD,Chicago,2024-07-10 11:06:00,0,2024-07-10 17:13:00,0
105885,B6,316,SFO,San Francisco,JFK,New York,2024-07-10 11:38:00,0,2024-07-10 20:06:00,0
105886,DL,1583,SFO,San Francisco,JFK,New York,2024-07-10 11:19:00,0,2024-07-10 19:42:00,0
105887,WN,277,SFO,San Francisco,MDW,Chicago,2024-07-10 11:23:00,0,2024-07-10 17:17:00,0
105888,CY,218,SFO,San Francisco,AUS,Austin,2024-07-10 11:24:00,0,2024-07-10 17:00:00,0
105889,CY,204,SFO,San Francisco,ORD,Chicago,2024-07-10 11:34:00,0,2024-07-10 17:48:00,0
105890,AS,306,SEA,Seattle,SFO,San Francisco,2024-07-10 13:22:00,0,2024-07-10 15:35:00,0
105891,WN,4573,SFO,San Francisco,LAX,Los Angeles,2024-07-10 12:53:00,0,2024-07-10 14:03:00,0
105892,UA,788,SFO,San Francisco,BOS,Boston,2024-07-10 11:43:00,0,2024-07-10 20:16:00,0
105893,OO,5199,SFO,San Francisco,SLC,Salt Lake City,2024-07-10 13:34:00,0,2024-07-10 16:23:00,0
105894,AA,2207,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-07-10 13:00:00,51,2024-07-10 18:28:00,33
105895,UA,766,JFK,New York,SFO,San Francisco,2024-07-10 11:59:00,0,2024-07-10 15:14:00,0
105896,OO,6440,LAX,Los Angeles,SFO,San Francisco,2024-07-10 12:00:00,0,2024-07-10 13:27:00,0
105897,UA,1668,SFO,San Francisco,ORD,Chicago,2024-07-10 13:05:00,0,2024-07-10 19:01:00,0
105898,WN,581,LAX,Los Angeles,SFO,San Francisco,2024-07-10 12:58:00,0,2024-07-10 14:08:00,0
105899,UA,312,ORD,Chicago,SFO,San Francisco,2024-07-10 12:27:00,0,2024-07-10 15:08:00,0
105900,B6,1435,SFO,San Francisco,LGB,Long Beach,2024-07-10 12:52:00,0,2024-07-10 14:13:00,0
105901,CY,903,LAS,Las Vegas,SFO,San Francisco,2024-07-10 13:31:00,0,2024-07-10 15:32:00,0
105902,WN,3845,SFO,San Francisco,SAN,San Diego,2024-07-10 12:42:00,0,2024-07-10 14:09:00,0
105903,OO,6493,SFO,San Francisco,MFR,Medford,2024-07-10 13:36:00,23,2024-07-10 14:58:00,0
105904,AS,305,SFO,San Francisco,SEA,Seattle,2024-07-10 14:19:00,0,2024-07-10 16:19:00,0
105905,OO,6476,SLC,Salt Lake City,SFO,San Francisco,2024-07-10 13:44:00,0,2024-07-10 14:51:00,0
105906,DL,2520,SFO,San Francisco,DTW,Detroit,2024-07-10 14:10:00,0,2024-07-10 21:27:00,0
105907,OO,5591,PHX,Phoenix,SFO,San Francisco,2024-07-10 13:43:00,0,2024-07-10 15:58:00,0
105908,CY,714,SFO,San Francisco,DAL,Dallas,2024-07-10 14:21:00,0,2024-07-10 19:36:00,0
105909,UA,1957,SFO,San Francisco,MCO,Orlando,2024-07-10 15:28:00,0,2024-07-10 23:37:00,0
105910,UA,611,ORD,Chicago,SFO,San Francisco,2024-07-10 13:28:00,0,2024-07-10 16:14:00,0
105911,CY,910,SFO,San Francisco,LAS,Las Vegas,2024-07-10 14:32:00,0,2024-07-10 15:55:00,0
105912,OO,6484,SFO,San Francisco,SBA,Santa Barbara,2024-07-10 14:10:00,0,2024-07-10 15:07:00,0
105913,WN,4662,LAX,Los Angeles,SFO,San Francisco,2024-07-10 15:33:00,0,2024-07-10 16:45:00,0
105914,OO,6398,EUG,Eugene,SFO,San Francisco,2024-07-10 14:02:00,0,2024-07-10 15:32:00,0
105915,AA,407,PHX,Phoenix,SFO,San Francisco,2024-07-10 13:55:00,0,2024-07-10 15:59:00,0
105916,OO,6282,MSO,Missoula,SFO,San Francisco,2024-07-10 17:27:00,0,2024-07-10 18:42:00,0
105917,UA,1178,SFO,San Francisco,PDX,Portland,2024-07-10 14:05:00,0,2024-07-10 15:39:00,0
105918,AA,241,ORD,Chicago,SFO,San Francisco,2024-07-10 13:57:00,0,2024-07-10 16:37:00,0
105919,DL,1880,ATL,Atlanta,SFO,San Francisco,2024-07-10 14:30:00,122,2024-07-10 16:19:00,117
105920,UA,1182,SFO,San Francisco,LAX,Los Angeles,2024-07-10 14:13:00,0,2024-07-10 15:33:00,0
105921,CY,959,SAN,San Diego,SFO,San Francisco,2024-07-10 14:58:00,0,2024-07-10 16:20:00,0
105922,CY,744,SFO,San Francisco,SEA,Seattle,2024-07-10 14:37:00,0,2024-07-10 16:32:00,0
105923,DL,480,JFK,New York,SFO,San Francisco,2024-07-10 14:52:00,0,2024-07-10 18:09:00,0
105924,F9,659,DEN,Denver,SFO,San Francisco,2024-07-10 15:17:00,0,2024-07-10 16:50:00,0
105925,WN,3934,SAN,San Diego,SFO,San Francisco,2024-07-10 15:48:00,48,2024-07-10 17:12:00,0
105926,OO,5207,SFO,San Francisco,SAN,San Diego,2024-07-10 14:43:00,9,2024-07-10 16:15:00,0
105927,OO,5594,SFO,San Francisco,SEA,Seattle,2024-07-10 15:39:00,33,2024-07-10 17:52:00,0
105928,OO,6454,SAN,San Diego,SFO,San Francisco,2024-07-10 15:37:00,0,2024-07-10 17:15:00,0
105929,UA,1401,IAD,Washington,SFO,San Francisco,2024-07-10 15:03:00,0,2024-07-10 18:21:00,0
105930,OO,4988,LAX,Los Angeles,SFO,San Francisco,2024-07-10 15:02:00,0,2024-07-10 16:24:00,0
105931,CY,26,SFO,San Francisco,JFK,New York,2024-07-10 16:46:00,137,2024-07-11 01:16:00,78
105932,AA,85,JFK,New York,SFO,San Francisco,2024-07-10 15:36:00,0,2024-07-10 19:06:00,0
105933,AA,2475,ORD,Chicago,SFO,San Francisco,2024-07-10 15:29:00,0,2024-07-10 18:51:00,0
105934,UA,1916,SFO,San Francisco,DEN,Denver,2024-07-10 15:47:00,0,2024-07-10 19:21:00,0
105935,WN,4751,SFO,San Francisco,SAN,San Diego,2024-07-10 17:17:00,421,2024-07-10 18:39:00,382
105936,UA,1197,ANC,Anchorage,SFO,San Francisco,2024-07-10 15:51:00,212,2024-07-10 21:23:00,199
105937,F9,1365,PHX,Phoenix,SFO,San Francisco,2024-07-10 15:58:00,0,2024-07-10 17:55:00,0
105938,CY,210,SFO,San Francisco,ORD,Chicago,2024-07-10 15:58:00,0,2024-07-10 22:06:00,0
105939,UA,444,SFO,San Francisco,BOS,Boston,2024-07-10 16:01:00,0,2024-07-11 00:26:00,0
105940,OO,6270,SFO,San Francisco,RNO,Reno,2024-07-10 17:00:00,0,2024-07-10 18:01:00,0
105941,OO,5206,SAT,San Antonio,SFO,San Francisco,2024-07-10 16:10:00,58,2024-07-10 18:23:00,56
105942,UA,1674,SFO,San Francisco,EWR,Newark,2024-07-10 17:13:00,0,2024-07-11 01:26:00,0
105943,CY,353,BOS,Boston,SFO,San Francisco,2024-07-10 18:04:00,54,2024-07-10 21:22:00,28
105944,UA,1517,PDX,Portland,SFO,San Francisco,2024-07-10 16:27:00,294,2024-07-10 18:22:00,271
105945,AA,2029,CLT,Charlotte,SFO,San Francisco,2024-07-10 16:56:00,0,2024-07-10 19:17:00,0
105946,OO,4573,SFO,San Francisco,SLC,Salt Lake City,2024-07-10 16:36:00,0,2024-07-10 19:21:00,0
105947,B6,1436,LGB,Long Beach,SFO,San Francisco,2024-07-10 17:39:00,0,2024-07-10 19:07:00,0
105948,AA,37,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-07-10 17:27:00,0,2024-07-10 19:11:00,0
105949,AA,2352,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-07-10 17:39:00,10,2024-07-10 22:58:00,0
105950,DL,2758,SFO,San Francisco,LAX,Los Angeles,2024-07-10 18:19:00,0,2024-07-10 19:55:00,0
105951,OO,6301,SFO,San Francisco,EUG,Eugene,2024-07-10 20:13:00,38,2024-07-10 21:47:00,8
105952,AS,337,PSP,Palm Springs,SFO,San Francisco,2024-07-10 18:18:00,46,2024-07-10 20:03:00,2
105953,WN,3951,STL,St. Louis,SFO,San Francisco,2024-07-10 18:36:00,9,2024-07-10 20:43:00,3
105954,OO,5302,SMF,Sacramento,SFO,San Francisco,2024-07-10 17:25:00,0,2024-07-10 18:18:00,0
105955,AA,1540,SFO,San Francisco,ORD,Chicago,2024-07-10 17:26:00,5,2024-07-10 23:19:00,0
105956,WN,689,SFO,San Francisco,SNA,Santa Ana,2024-07-10 18:00:00,0,2024-07-10 19:14:00,0
105957,OO,6352,BOI,Boise,SFO,San Francisco,2024-07-10 18:10:00,0,2024-07-10 18:50:00,0
105958,UA,427,SFO,San Francisco,OGG,Kahului,2024-07-10 17:45:00,0,2024-07-10 20:04:00,0
105959,UA,644,IAD,Washington,SFO,San Francisco,2024-07-10 17:59:00,0,2024-07-10 20:42:00,0
105960,CY,221,AUS,Austin,SFO,San Francisco,2024-07-10 18:18:00,43,2024-07-10 20:03:00,20
105961,WN,2959,DEN,Denver,SFO,San Francisco,2024-07-10 17:50:00,0,2024-07-10 19:15:00,0
105962,OO,5528,RNO,Reno,SFO,San Francisco,2024-07-10 17:52:00,0,2024-07-10 18:54:00,0
105963,AA,1799,CLT,Charlotte,SFO,San Francisco,2024-07-10 18:29:00,0,2024-07-10 21:18:00,0
105964,UA,1958,ORD,Chicago,SFO,San Francisco,2024-07-10 19:27:00,0,2024-07-10 21:53:00,0
105965,CY,938,SFO,San Francisco,LAX,Los Angeles,2024-07-10 19:27:00,0,2024-07-10 20:48:00,0
105966,B6,188,SFO,San Francisco,LAS,Las Vegas,2024-07-10 19:48:00,0,2024-07-10 21:09:00,0
105967,UA,569,SFO,San Francisco,AUS,Austin,2024-07-10 19:39:00,0,2024-07-11 01:15:00,0
105968,UA,864,DEN,Denver,SFO,San Francisco,2024-07-10 19:25:00,0,2024-07-10 21:00:00,0
105969,AA,1393,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-07-10 18:57:00,0,2024-07-10 21:17:00,0
105970,WN,4037,SAN,San Diego,SFO,San Francisco,2024-07-10 18:55:00,0,2024-07-10 20:32:00,0
105971,OO,5161,SFO,San Francisco,SLC,Salt Lake City,2024-07-10 19:01:00,0,2024-07-10 21:42:00,0
105972,UA,741,ORD,Chicago,SFO,San Francisco,2024-07-10 20:02:00,0,2024-07-10 22:22:00,0
105973,UA,995,PDX,Portland,SFO,San Francisco,2024-07-10 18:50:00,0,2024-07-10 20:49:00,0
105974,UA,1670,SFO,San Francisco,HNL,Honolulu,2024-07-10 19:21:00,0,2024-07-10 21:30:00,0
105975,CY,759,SEA,Seattle,SFO,San Francisco,2024-07-10 20:19:00,50,2024-07-10 22:20:00,27
105976,UA,1517,SFO,San Francisco,SAN,San Diego,2024-07-10 20:18:00,0,2024-07-10 21:48:00,0
105977,AS,337,SFO,San Francisco,SEA,Seattle,2024-07-10 20:34:00,0,2024-07-10 22:34:00,0
105978,CY,942,SFO,San Francisco,LAX,Los Angeles,2024-07-10 20:50:00,0,2024-07-10 22:18:00,0
105979,CY,260,SFO,San Francisco,LAS,Las Vegas,2024-07-10 20:59:00,250,2024-07-10 22:30:00,244
105980,B6,277,FLL,Fort Lauderdale,SFO,San Francisco,2024-07-10 21:08:00,4,2024-07-10 23:55:00,0
105981,DL,2783,LAX,Los Angeles,SFO,San Francisco,2024-07-10 20:03:00,56,2024-07-10 21:16:00,38
105982,WN,2959,SFO,San Francisco,LAS,Las Vegas,2024-07-10 19:59:00,0,2024-07-10 21:20:00,0
105983,UA,1247,LAX,Los Angeles,SFO,San Francisco,2024-07-10 20:00:00,0,2024-07-10 21:22:00,0
105984,OO,6293,ACV,Arcata CA,SFO,San Francisco,2024-07-10 20:04:00,0,2024-07-10 21:07:00,0
105985,WN,135,SFO,San Francisco,DEN,Denver,2024-07-10 21:16:00,29,2024-07-11 00:34:00,0
105986,WN,4929,SFO,San Francisco,LAX,Los Angeles,2024-07-10 22:00:00,0,2024-07-10 23:12:00,0
105987,AA,436,PHX,Phoenix,SFO,San Francisco,2024-07-10 20:43:00,0,2024-07-10 22:37:00,0
105988,AA,1183,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-07-10 20:54:00,0,2024-07-10 22:41:00,0
105989,B6,1415,JFK,New York,SFO,San Francisco,2024-07-10 21:16:00,0,2024-07-11 00:41:00,0
105990,AA,635,SFO,San Francisco,PHX,Phoenix,2024-07-10 21:01:00,0,2024-07-10 22:59:00,0
105991,UA,691,SFO,San Francisco,SAN,San Diego,2024-07-10 21:29:00,0,2024-07-10 23:04:00,0
105992,B6,834,SFO,San Francisco,BOS,Boston,2024-07-10 21:54:00,448,2024-07-11 06:25:00,403
105993,F9,1245,ORD,Chicago,SFO,San Francisco,2024-07-10 21:02:00,0,2024-07-10 23:35:00,0
105994,UA,1038,SFO,San Francisco,LAS,Las Vegas,2024-07-10 21:30:00,0,2024-07-10 22:56:00,0
105995,CY,182,SFO,San Francisco,EWR,Newark,2024-07-10 21:32:00,0,2024-07-11 05:50:00,0
105996,CY,947,LAX,Los Angeles,SFO,San Francisco,2024-07-10 22:20:00,0,2024-07-10 23:27:00,0
105997,DL,935,DTW,Detroit,SFO,San Francisco,2024-07-10 22:08:00,59,2024-07-11 00:10:00,26
105998,WN,537,LAS,Las Vegas,SFO,San Francisco,2024-07-10 22:28:00,0,2024-07-10 23:48:00,0
105999,WN,50,SFO,San Francisco,LAS,Las Vegas,2024-07-10 23:19:00,0,2024-07-11 00:44:00,0
106000,UA,1975,SFO,San Francisco,FLL,Fort Lauderdale,2024-07-10 22:26:00,0,2024-07-11 06:46:00,0
106001,UA,824,SFO,San Francisco,JFK,New York,2024-07-10 22:31:00,0,2024-07-11 07:05:00,0
106002,OO,5600,SFO,San Francisco,MFR,Medford,2024-07-10 22:31:00,0,2024-07-11 00:02:00,0
106003,DL,1894,SFO,San Francisco,CVG,Cincinnati,2024-07-10 23:24:00,0,2024-07-11 06:33:00,0
106004,OO,5443,SFO,San Francisco,RDD,Redding,2024-07-10 23:22:00,0,2024-07-11 00:24:00,0
106005,UA,1699,SFO,San Francisco,ATL,Atlanta,2024-07-10 23:04:00,55,2024-07-11 06:39:00,0
106006,UA,1728,SFO,San Francisco,LAS,Las Vegas,2024-07-10 22:52:00,0,2024-07-11 00:22:00,0
106007,AA,18,SFO,San Francisco,JFK,New York,2024-07-10 22:49:00,0,2024-07-11 07:10:00,0
106008,DL,1152,HNL,Honolulu,SFO,San Francisco,2024-07-10 22:50:00,0,2024-07-11 06:57:00,0
106009,UA,355,SFO,San Francisco,IAD,Washington,2024-07-10 23:58:00,0,2024-07-11 07:49:00,0
106010,AA,1758,SFO,San Francisco,PHL,Philadelphia,2024-07-11 00:20:00,0,2024-07-11 08:34:00,0
106011,WN,52,SFO,San Francisco,LAS,Las Vegas,2024-07-11 05:48:00,0,2024-07-11 07:10:00,0
106012,AA,1817,SFO,San Francisco,CLT,Charlotte,2024-07-11 05:58:00,0,2024-07-11 14:00:00,0
106013,UA,1950,MCO,Orlando,SFO,San Francisco,2024-07-11 06:03:00,0,2024-07-11 10:57:00,0
106014,UA,267,PHX,Phoenix,SFO,San Francisco,2024-07-11 05:50:00,253,2024-07-11 07:57:00,200
106015,F9,660,SFO,San Francisco,DEN,Denver,2024-07-11 05:54:00,0,2024-07-11 09:22:00,0
106016,OO,5260,MFR,Medford,SFO,San Francisco,2024-07-11 05:49:00,218,2024-07-11 07:16:00,194
106017,OO,5456,RDM,Redmond-Bend,SFO,San Francisco,2024-07-11 05:59:00,0,2024-07-11 07:27:00,0
106018,UA,1678,IAH,Houston,SFO,San Francisco,2024-07-11 06:14:00,0,2024-07-11 08:12:00,0
106019,F9,1107,IAH,Houston,SFO,San Francisco,2024-07-11 06:08:00,0,2024-07-11 08:06:00,0
106020,OO,4975,STL,St. Louis,SFO,San Francisco,2024-07-11 06:31:00,57,2024-07-11 08:47:00,17
106021,OO,6241,OKC,Oklahoma City,SFO,San Francisco,2024-07-11 06:00:00,0,2024-07-11 07:26:00,0
106022,DL,1210,SFO,San Francisco,ATL,Atlanta,2024-07-11 06:07:00,0,2024-07-11 13:24:00,0
106023,DL,1859,SFO,San Francisco,JFK,New York,2024-07-11 06:05:00,0,2024-07-11 14:35:00,0
106024,AA,1289,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-07-11 06:42:00,0,2024-07-11 12:11:00,0
106025,B6,16,SFO,San Francisco,JFK,New York,2024-07-11 06:44:00,0,2024-07-11 14:59:00,0
106026,DL,854,SFO,San Francisco,DTW,Detroit,2024-07-11 06:43:00,0,2024-07-11 14:03:00,0
106027,AA,1294,LAX,Los Angeles,SFO,San Francisco,2024-07-11 09:32:00,0,2024-07-11 11:06:00,0
106028,CY,922,SFO,San Francisco,LAX,Los Angeles,2024-07-11 06:46:00,265,2024-07-11 08:08:00,235
106029,UA,1060,RDU,Raleigh-durham,SFO,San Francisco,2024-07-11 06:57:00,0,2024-07-11 09:22:00,0
106030,B6,434,SFO,San Francisco,BOS,Boston,2024-07-11 06:59:00,0,2024-07-11 15:15:00,0
106031,CY,751,SEA,Seattle,SFO,San Francisco,2024-07-11 07:02:00,0,2024-07-11 09:00:00,0
106032,OO,6260,JAC,Jacksn Hole,SFO,San Francisco,2024-07-11 06:54:00,0,2024-07-11 08:10:00,0
106033,AS,222,SEA,Seattle,SFO,San Francisco,2024-07-11 07:09:00,0,2024-07-11 09:10:00,0
106034,OO,6369,TUS,Tucson,SFO,San Francisco,2024-07-11 07:10:00,0,2024-07-11 09:13:00,0
106035,UA,1417,HNL,Honolulu,SFO,San Francisco,2024-07-11 07:24:00,0,2024-07-11 15:34:00,0
106036,CY,11,JFK,New York,SFO,San Francisco,2024-07-11 07:24:00,0,2024-07-11 10:35:00,0
106037,CY,950,SFO,San Francisco,SAN,San Diego,2024-07-11 07:24:00,16,2024-07-11 08:49:00,10
106038,WN,4357,SNA,Santa Ana,SFO,San Francisco,2024-07-11 07:40:00,33,2024-07-11 08:50:00,1
106039,AA,242,SFO,San Francisco,ORD,Chicago,2024-07-11 08:24:00,0,2024-07-11 14:30:00,0
106040,CY,1930,SFO,San Francisco,LAX,Los Angeles,2024-07-11 07:56:00,443,2024-07-11 09:14:00,395
106041,CY,1,SFO,San Francisco,DCA,Washington,2024-07-11 07:59:00,0,2024-07-11 15:59:00,0
106042,CY,201,ORD,Chicago,SFO,San Francisco,2024-07-11 08:03:00,23,2024-07-11 10:38:00,0
106043,CY,713,DAL,Dallas,SFO,San Francisco,2024-07-11 07:56:00,0,2024-07-11 09:36:00,0
106044,UA,1754,FLL,Fort Lauderdale,SFO,San Francisco,2024-07-11 07:53:00,0,2024-07-11 10:44:00,0
106045,UA,834,LAS,Las Vegas,SFO,San Francisco,2024-07-11 07:58:00,0,2024-07-11 09:33:00,0
106046,OO,5539,SFO,San Francisco,SLC,Salt Lake City,2024-07-11 08:10:00,52,2024-07-11 10:59:00,43
106047,WN,1366,DEN,Denver,SFO,San Francisco,2024-07-11 08:20:00,0,2024-07-11 09:49:00,0
106048,UA,492,IAD,Washington,SFO,San Francisco,2024-07-11 08:48:00,0,2024-07-11 11:14:00,0
